,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
4885,7228,09/16/2001,1,45.0,GULF BREEZE,FL,32563.0,9079.0,0.0,P,O,9.0,M,N,,,,1,M,2.0,87500.0,S,470.0,K,1997.0,B,R,1.0,,A,1534.0,N,,N,,1,524.5,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,98.32
4946,8997,01/31/2003,1,42.0,FORT MYERS,FL,33967.0,2974.0,5.0,3,O,10.0,M,Y,Y,Y,,1,M,2.0,87500.0,S,0.0,K,1997.0,,,2.0,Y,A,14246.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,3978.7,N,,,,,,,,102.9
5090,33692,03/22/2007,1,52.0,WINTER HAVEN,FL,33884.0,3018.0,0.0,1,O,12.0,S,N,,,,1,M,4.0,25000.0,S,470.0,E,1993.0,B,R,1.0,Y,A,16573.0,N,,N,,1,7480.89,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,115.84
5190,10942,12/29/2003,1,57.0,TAMPA,FL,33629.0,8229.0,0.0,1,O,14.0,S,N,,,,3,F,1.0,87500.0,S,200.0,K,1954.0,B,R,2.0,,A,31107.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,11968.56,N,,,,,,,,125.02
5200,20468,02/02/2007,1,63.0,WILLISTON,FL,32696.0,6803.0,1.0,1,O,4.0,M,Y,,Y,Y,1,F,3.0,62500.0,N,240.0,G,1964.0,B,R,2.0,,A,0.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,17072.55,N,,,,,,,,126.24
5388,22176,10/25/1996,1,66.0,NEW SMYRNA,FL,32169.0,2017.0,0.0,O,O,9.0,M,N,,,,1,M,2.0,125000.0,S,140.0,N,1952.0,B,R,1.0,,A,1899.0,N,,N,,1,764.7,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,143.52
5397,38025,09/14/1994,1,56.0,BARTOW,FL,33830.0,6326.0,1.0,O,O,12.0,S,Y,,Y,,1,M,2.0,125000.0,N,690.0,A,1954.0,,,,,A,40845.0,N,,N,,0,,N,,Y,9286.76,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,144.33
5785,5077,01/13/1992,1,64.0,SHALIMAR,FL,32579.0,1360.0,1.0,O,O,15.0,M,Y,Y,,Y,1,F,2.0,75084.0,N,120.0,K,1982.0,,R,2.0,,A,64434.0,N,,N,,1,970.67,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,N,,,Y,Y,184.97
5790,15526,09/02/2005,2,59.0,FORT MYERS,FL,33908.0,5743.0,0.0,1,O,0.0,S,N,,,,3,F,3.0,87500.0,N,80.0,,,B,R,1.0,,,54255.0,N,,Y,3804.76,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,Y,0.0,,,,,Y,,185.25
5801,24512,08/19/1999,1,34.0,EUSTIS,FL,32726.0,5263.0,1.0,1,O,1.0,M,Y,Y,,,3,F,2.0,62500.0,U,250.0,E,1981.0,B,R,1.0,,A,13469.0,N,,N,,1,903.82,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,188.07
