,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
7990,43575,05/01/1991,2,59.0,BROOKLYN PARK,MN,55443.0,3419.0,0.0,1,O,12.0,S,N,,,,3,M,1.0,87500.0,N,20.0,H,1962.0,B,R,2.0,,A,60755.0,N,,Y,7880.99,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,,N,Y,Y,Y,672.22
7998,43602,10/01/1981,4,55.0,HILLS,MN,56138.0,1033.0,0.0,3,O,2.0,M,N,,,,1,M,2.0,71999.88,N,0.0,C,,B,R,2.0,Y,,8149.0,N,,Y,626.23,1,1694.56,N,,N,0.0,Y,28272.75,N,0.0,,0.0,,0.0,N,,Y,Y,,,,Y,675.64
8002,10441,09/29/2003,2,40.0,MANKATO,MN,56001.0,5576.0,0.0,O,O,3.0,B,N,,,,1,M,1.0,125000.0,U,530.0,E,,,,1.0,,,78142.0,N,,Y,-294.85,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,679.68
8012,3721,08/05/1988,4,50.0,BELLE PLAINE,MN,56011.0,1133.0,3.0,P,O,15.0,M,Y,Y,,,1,M,2.0,75481.92,U,260.0,E,,B,R,1.0,,,69697.0,N,,Y,4507.3,1,2211.0,N,,N,0.0,Y,19047.85,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,685.65
8018,28005,09/28/2003,1,30.0,LINO LAKES,MN,55038.0,9138.0,0.0,O,O,6.0,M,N,,,,1,M,2.0,125000.0,S,500.0,M,2000.0,B,R,1.0,,A,266989.0,N,,N,,1,6170.06,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,689.77
8028,14529,06/01/2005,5,30.0,PINE RIVER,MN,56474.0,6032.0,0.0,1,O,11.0,M,N,,,,1,M,3.0,30000.0,N,480.0,D,,B,R,2.0,,,119142.0,N,0.0,Y,1080.15,0,,Y,80.02,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,694.48
8031,1946,03/01/1983,5,49.0,VICTORIA,MN,55386.0,9557.0,0.0,2,O,1.0,M,N,,,,2,M,2.0,125000.0,G,560.0,O,1994.0,B,R,2.0,,A,861213.0,N,,Y,17057.1,0,310.41,N,,N,0.0,Y,32366.67,N,0.0,,0.0,,0.0,N,,Y,Y,,,N,N,695.47
8067,31943,07/24/2003,1,48.0,MINNEAPOLIS,MN,55418.0,3703.0,1.0,O,O,15.0,M,Y,,Y,,1,M,2.0,45000.0,N,480.0,K,1900.0,B,R,2.0,,A,663.0,N,,N,,0,,N,,Y,46536.53,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,716.14
8099,3032,07/11/1983,6,60.0,MAPLEWOOD,MN,55109.0,2814.0,0.0,6,O,15.0,M,N,,,,1,M,2.0,125000.88,U,160.0,M,1988.0,B,R,2.0,Y,A,304279.0,N,,Y,2284.79,1,8955.36,Y,316.74,N,0.0,Y,55501.98,N,0.0,,0.0,,0.0,Y,867.9,Y,Y,,,Y,Y,730.6
8101,14570,06/06/2005,1,33.0,LITTLE CANADA,MN,55117.0,1109.0,0.0,1,R,6.0,M,N,,,,1,M,2.0,72499.92,F,170.0,,,B,R,1.0,,,1925.0,N,,Y,103.09,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,N,Y,Y,732.05
8114,5264,01/29/1997,3,45.0,EDINA,MN,55439.0,1901.0,0.0,1,O,9.0,M,N,,,,3,M,3.0,84999.96,N,60.0,O,1990.0,B,R,1.0,,B,904444.0,N,,Y,4859.79,1,2818.48,Y,14295.84,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,,,,,Y,738.91
8127,4384,07/08/1991,5,41.0,ELKO,MN,55020.0,9621.0,0.0,O,O,1.0,B,N,,,,1,F,1.0,67599.96,U,0.0,I,2004.0,,,,,D,26990.0,N,0.0,Y,1829.08,1,0.0,Y,3119.67,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,N,Y,N,744.01
8142,31640,03/17/2006,1,32.0,COON RAPIDS,MN,55433.0,0.0,1.0,O,O,6.0,A,Y,Y,,,1,M,2.0,62500.0,N,300.0,K,1985.0,B,R,1.0,,A,,N,,N,,1,3337.56,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,750.71
8144,19835,12/01/2006,1,34.0,PEQUOT LAKES,MN,56472.0,5605.0,2.0,P,O,4.0,B,Y,Y,,,1,M,1.0,125000.0,G,0.0,,,,,,,,54764.0,N,,Y,2160.32,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,Y,,,,Y,755.21
8146,1838,02/01/1974,1,55.0,EAGAN,MN,55122.0,3719.0,1.0,O,O,2.0,S,Y,,Y,,1,M,1.0,30000.0,N,110.0,J,1914.0,B,R,3.0,,A,65759.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,Y,3191.74,,,,,,,755.49
8151,288,01/14/1991,3,81.0,MINNEAPOLIS,MN,55404.0,4447.0,0.0,P,R,7.0,B,N,,,,1,F,1.0,15000.0,N,0.0,,,B,R,,,,101043.0,Y,48453.78,Y,24.99,0,,Y,17308.62,N,0.0,N,0.0,N,0.0,,0.0,,0.0,Y,0.0,,,Y,,,Y,757.59
8157,17636,05/04/2006,3,45.0,PLYMOUTH,MN,55446.0,2014.0,1.0,N,O,1.0,M,Y,,Y,,3,F,2.0,125000.0,U,160.0,M,,B,R,,,,55796.0,N,,Y,1046.93,0,,N,,N,0.0,N,0.0,Y,48776.43,,0.0,,0.0,N,,N,Y,,,Y,Y,762.34
8166,27022,07/01/1998,1,32.0,MINNEAPOLIS,MN,55412.0,2336.0,2.0,P,O,9.0,S,Y,,Y,,1,F,1.0,35000.0,O,50.0,F,1913.0,B,R,1.0,,A,7017.0,N,,N,,0,,N,,Y,54708.77,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,766.6
8175,32046,05/28/2004,1,56.0,INVER GROVE,MN,55077.0,4447.0,0.0,C,O,2.0,M,N,,,,1,M,2.0,87500.0,N,260.0,O,2002.0,B,R,2.0,,A,266776.0,N,,N,,0,,N,,Y,68555.5,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,770.22
8193,4792,06/22/1987,1,40.0,SAINT PAUL,MN,55116.0,2348.0,3.0,4,O,12.0,M,Y,,Y,Y,1,M,2.0,62500.0,N,140.0,I,1922.0,B,R,1.0,,A,56908.0,N,,Y,896.86,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,779.47
8196,2891,12/01/1989,1,76.0,MINNEAPOLIS,MN,55416.0,2635.0,0.0,F,O,15.0,S,N,,,,2,M,1.0,35000.0,N,60.0,E,1971.0,,,1.0,,B,12148.0,N,,N,,1,107.12,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,780.6
8197,578,03/01/1977,6,60.0,DULUTH,MN,55802.0,2534.0,0.0,2,O,15.0,M,N,,,,1,M,3.0,82152.0,N,290.0,A,,B,R,2.0,,A,412106.0,Y,12000.29,Y,1775.49,0,,Y,7976.27,N,0.0,Y,41545.14,N,0.0,,0.0,,0.0,N,,Y,Y,,N,,N,781.2
8199,31901,09/19/2002,1,52.0,MINNEAPOLIS,MN,55419.0,5571.0,1.0,Z,O,11.0,S,Y,,Y,,3,M,1.0,35000.0,N,0.0,F,1931.0,B,R,,,B,606.0,N,,N,,0,,N,,Y,27225.35,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,782.09
8207,30377,05/12/2005,1,42.0,MAPLE GROVE,MN,55311.0,1581.0,1.0,O,O,2.0,B,Y,,Y,,1,F,1.0,112500.0,S,0.0,Q,2004.0,B,R,,,A,107122.0,N,,N,,1,10728.39,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,786.36
