,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
4933,29927,12/28/2004,1,52.0,ANN ARBOR,MI,48103.0,4326.0,0.0,1,O,15.0,M,N,,,,1,M,3.0,112500.0,U,120.0,M,1907.0,B,R,3.0,,A,53488.0,N,,N,,1,574.42,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,101.99
4982,24527,09/02/1999,1,78.0,GRAND RAPIDS,MI,49505.0,6389.0,0.0,8,O,11.0,M,N,,,,1,M,2.0,87500.0,N,620.0,I,,B,R,2.0,,A,407149.0,N,,N,,1,616.89,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,105.68
5010,24039,10/28/1992,1,50.0,HOWARD CITY,MI,49329.0,9607.0,1.0,5,O,15.0,M,Y,,Y,Y,1,M,3.0,87500.0,S,210.0,C,,B,R,2.0,,,28161.0,N,,N,,1,644.65,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,107.75
5035,6092,09/08/1999,1,54.0,MIDLAND,MI,48642.0,8846.0,2.0,O,O,15.0,A,Y,,Y,,1,M,2.0,125000.0,F,190.0,,,B,R,2.0,,,151225.0,N,,N,,1,3806.45,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,110.48
5057,28069,10/23/2003,1,64.0,CHESTERFIELD,MI,48047.0,2343.0,0.0,P,O,0.0,S,N,,,,1,F,1.0,112500.0,N,0.0,F,1977.0,,,,,A,164081.0,N,,N,,1,988.71,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,112.86
5064,759,02/25/1994,1,66.0,ANN ARBOR,MI,48105.0,2533.0,0.0,1,O,15.0,M,N,,,,3,M,2.0,125000.0,N,320.0,Q,1977.0,B,R,,,A,43353.0,N,,N,,1,1674.79,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,113.24
5113,13666,10/28/2000,1,52.0,LANSING,MI,48911.0,1006.0,0.0,1,O,5.0,M,N,,,,3,F,2.0,125000.0,N,500.0,O,,B,R,2.0,,,1044191.0,N,,N,,1,7448.63,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,117.52
5135,22381,09/04/1997,1,34.0,NORTHVILLE,MI,48168.0,4330.0,1.0,1,O,4.0,S,Y,Y,,,3,M,2.0,125000.0,N,190.0,Q,,,R,,,E,1703601.0,N,,N,,1,3808.19,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,119.33
5138,26907,11/19/2002,1,,GROSSE POINTE,MI,48236.0,2529.0,0.0,O,O,3.0,B,N,,,,3,U,1.0,125000.0,R,0.0,H,1950.0,B,R,,,E,18525.0,N,,N,,1,1108.17,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,119.94
5153,28120,11/13/2003,1,38.0,MARQUETTE,MI,49855.0,5172.0,0.0,O,O,1.0,B,N,,,,1,M,1.0,125000.0,N,530.0,,,,,,,,57535.0,N,,N,,1,225.73,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,121.36
