,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
1057,42315,01/01/1982,1,16.0,LEBANON,KY,40033.0,9148.0,0.0,D,O,15.0,M,N,,,,2,M,2.0,30000.0,S,670.0,,,B,R,2.0,,,48322.0,N,,Y,4916.62,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-46.85
1066,41736,07/06/1995,1,41.0,INDEPENDENCE,KY,41051.0,9584.0,1.0,Z,O,2.0,M,Y,,Y,,1,M,2.0,444000.0,N,120.0,E,1993.0,,,2.0,,A,81159.0,N,,Y,1337.57,0,,N,,N,0.0,N,0.0,N,0.0,Y,0.0,,0.0,N,,Y,Y,,,,Y,-46.48
1085,44539,01/29/1993,1,53.0,GLASGOW,KY,42141.0,8164.0,2.0,D,O,15.0,M,Y,,Y,,1,M,2.0,87500.0,N,230.0,,,B,R,2.0,,,4512.0,N,,Y,126.68,0,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-45.34
1112,43788,08/04/2000,1,51.0,LOUISVILLE,KY,40220.0,3236.0,0.0,6,R,1.0,S,N,,,,3,M,1.0,62500.0,N,0.0,,,,,,,,40438.0,N,,Y,34.78,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-43.28
1113,42540,11/30/1999,2,31.0,COVINGTON,KY,41017.0,9127.0,1.0,O,O,1.0,M,Y,Y,,,1,M,2.0,50412.0,G,160.0,E,1999.0,,,1.0,,A,1137.0,N,,Y,2569.69,0,,Y,1771.23,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,N,Y,Y,-43.22
1152,33561,03/06/2007,1,70.0,EDMONTON,KY,42129.0,8229.0,0.0,Q,O,9.0,M,N,,,,1,M,1.0,15000.0,S,0.0,D,,,,,,,434.0,N,,N,,1,7736.63,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-41.13
1173,33800,03/31/2007,1,27.0,FORT KNOX,KY,40121.0,1852.0,1.0,P,R,0.0,B,Y,,Y,Y,1,F,1.0,15000.0,H,50.0,F,,,,1.0,,,186.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,15188.46,N,,,,,,,,-39.95
1238,36336,07/19/2002,2,49.0,LOUISVILLE,KY,40222.0,5328.0,1.0,Z,O,15.0,M,Y,,Y,Y,3,M,3.0,125000.0,N,400.0,H,,B,R,3.0,,,210598.0,N,,Y,239.04,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-37.48
1264,36369,07/05/2002,2,31.0,OWENSBORO,KY,42301.0,6640.0,1.0,P,O,8.0,A,Y,Y,,,1,M,2.0,35000.0,S,50.0,D,,B,R,1.0,,,18182.0,N,,Y,655.34,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,Y,Y,-36.45
1306,33603,03/09/2007,1,52.0,LOUISVILLE,KY,40216.0,3674.0,0.0,1,O,1.0,M,N,,,,1,F,2.0,62500.0,N,110.0,D,,B,R,2.0,Y,,52628.0,N,,N,,1,5600.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-35.16
