,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
3755,28041,10/10/2003,1,26.0,NEWNAN,GA,30263.0,6709.0,0.0,1,O,0.0,M,N,,,,3,M,2.0,87500.0,N,0.0,G,2001.0,,,,,A,50039.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,24.7
3871,1851,05/15/1975,1,45.0,ATHENS,GA,30605.0,1407.0,0.0,P,O,7.0,B,N,,,,1,M,1.0,35000.0,N,0.0,K,1923.0,,,,,A,145040.0,N,,N,,0,,Y,680.3,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,30.29
4058,26296,05/28/2002,1,46.0,DECATUR,GA,30033.0,1226.0,0.0,N,O,10.0,B,N,,,,3,M,1.0,125000.0,N,0.0,L,1969.0,B,R,,,A,339119.0,N,,N,,1,1982.55,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,39.62
4132,30571,09/17/1992,1,50.0,CORDELE,GA,31015.0,2147.0,2.0,2,O,14.0,M,Y,,Y,,1,M,2.0,62500.0,N,0.0,D,,B,R,2.0,Y,,10987.0,N,,N,,0,,N,,Y,654.21,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,43.89
4254,32065,05/18/2006,1,28.0,AUGUSTA,GA,30909.0,159.0,1.0,O,O,3.0,M,Y,Y,,,1,M,1.0,45000.0,N,0.0,,,,,,,,16073.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,20436.66,N,,,,,,,,50.85
4411,2082,11/27/1995,1,52.0,ATLANTA,GA,30327.0,4651.0,1.0,7,O,4.0,M,Y,,Y,,1,M,2.0,125000.0,N,0.0,S,1997.0,B,R,,,A,1129471.0,N,,N,,1,445.05,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,62.05
4530,33069,11/13/2006,1,21.0,KINGSLAND,GA,31548.0,6288.0,,O,,0.0,,,,,,0,,,,G,0.0,,,,,,,,480.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,11520.71,N,,,,,,,,69.71
4704,34061,07/26/2006,1,,RIVERDALE,GA,30274.0,3601.0,1.0,O,R,4.0,B,Y,Y,,,1,F,1.0,62500.0,I,0.0,D,1978.0,,,,,A,6099.0,N,,N,,0,,N,,Y,104003.84,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,82.98
4723,33558,12/21/2006,1,34.0,MACON,GA,31206.0,3806.0,2.0,P,O,7.0,M,Y,Y,,Y,1,F,2.0,25000.0,S,0.0,D,,,,1.0,,,295.0,N,,N,,0,,N,,Y,22346.79,N,0.0,Y,22346.79,,0.0,,0.0,N,,,,,,,,85.15
4737,33202,12/18/2006,1,22.0,FT STEWART,GA,31314.0,0.0,,,,0.0,,,,,,0,,,,,0.0,,,,,,,,,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,16292.61,N,,,,,,,,86.06
4868,37266,08/17/2002,1,67.0,POOLER,GA,31322.0,1823.0,1.0,1,O,15.0,M,Y,,Y,,3,M,2.0,62500.0,N,0.0,H,1969.0,,,1.0,,A,160225.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,1232.87,N,,,,,,,,96.87
5763,19012,09/08/2006,1,65.0,VALDOSTA,GA,31606.0,1436.0,0.0,P,O,6.0,M,N,,,,1,F,1.0,15000.0,N,0.0,F,,,,,,,23168.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,Y,14679.25,,0.0,N,,,,,,,,181.66
6254,17637,05/05/2006,1,49.0,PINE MOUNTAIN,GA,31822.0,4230.0,1.0,O,O,15.0,M,Y,,Y,,1,M,4.0,62500.0,N,0.0,B,,B,R,2.0,,E,17140.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,Y,8372.49,,0.0,N,,,,,,,,249.76
6444,28852,05/25/2004,1,44.0,ATLANTA,GA,30350.0,5502.0,0.0,O,O,15.0,B,N,,,,3,M,1.0,125000.0,N,0.0,O,1983.0,B,R,2.0,,A,389661.0,N,,N,,1,13268.32,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,277.28
6480,14919,06/30/2005,1,47.0,CALHOUN,GA,30701.0,0.0,1.0,,O,15.0,A,Y,,Y,Y,1,M,3.0,125000.0,N,0.0,,,B,R,2.0,,,,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,14704.02,N,,,,,,,,281.96
6605,34110,03/23/2007,1,48.0,ACWORTH,GA,30102.0,1679.0,0.0,3,O,14.0,M,N,,,,1,M,4.0,112500.0,I,0.0,F,1988.0,B,R,2.0,,A,68738.0,N,,N,,0,,N,,Y,159693.72,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,304.87
6697,35847,10/30/1991,1,52.0,DALTON,GA,30721.0,5548.0,0.0,Z,O,15.0,M,N,,,,1,M,2.0,62500.0,U,0.0,B,1981.0,B,R,2.0,,E,6164.0,N,,N,,0,,N,,Y,29403.52,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,321.32
7002,9619,05/17/2003,3,54.0,RINGGOLD,GA,30736.0,4199.0,1.0,O,O,7.0,A,Y,Y,,Y,1,M,3.0,90000.0,O,0.0,G,1998.0,,,1.0,,A,19620.0,N,,N,,1,7588.36,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,8247.74,N,,,,,,,,378.48
