,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
1486,7530,02/21/2002,1,30.0,SALT LAKE CTY,UT,84116.0,1876.0,1.0,O,O,3.0,M,Y,,Y,,1,M,2.0,87500.0,H,460.0,F,1978.0,,,1.0,,A,12457.0,N,,Y,53.1,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-30.07
1530,3552,03/29/1993,1,38.0,ELK RIDGE,UT,84651.0,5502.0,1.0,P,O,9.0,M,Y,Y,,,1,M,2.0,125000.0,S,220.0,F,,B,R,2.0,,,431127.0,N,,N,,1,31.39,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-28.66
1688,7145,08/15/2001,3,58.0,HIGHLAND,UT,84003.0,9166.0,1.0,C,O,8.0,M,Y,,Y,Y,1,M,2.0,110400.0,G,410.0,O,1993.0,,R,2.0,,A,5357.0,N,,Y,567.09,0,,Y,0.35,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,Y,,,Y,-24.75
1734,10551,10/16/2003,3,35.0,WEST VALLEY,UT,84119.0,4767.0,1.0,C,O,1.0,M,Y,,Y,,1,M,2.0,35000.0,N,420.0,G,1983.0,B,R,,,A,11045.0,N,,Y,320.72,0,,Y,5.91,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,N,N,Y,Y,-23.27
1963,25726,01/28/2002,1,42.0,WEST JORDAN,UT,84084.0,6169.0,0.0,1,O,2.0,M,N,,,,1,M,2.0,45000.0,N,260.0,G,1985.0,B,R,1.0,,A,47532.0,N,,N,,1,6750.1,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-17.33
2072,27827,08/13/2003,1,,BRYCE,UT,84764.0,95.0,0.0,,O,9.0,B,N,,,,1,M,1.0,15000.0,G,0.0,,,,,,,,69180.0,N,,N,,1,265.25,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-15.3
2198,2670,10/12/1978,1,60.0,SALT LAKE CTY,UT,84109.0,1801.0,0.0,1,O,15.0,M,N,,,,2,M,2.0,87500.0,J,130.0,I,1948.0,B,R,2.0,,A,58229.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-13.25
2220,23108,01/21/1992,3,34.0,PROVO,UT,84604.0,7005.0,0.0,P,O,2.0,B,N,,,,1,M,1.0,36000.0,N,190.0,F,,,,1.0,,B,14114.0,N,,Y,1677.72,1,1071.3,Y,30.01,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,Y,Y,-12.69
2225,1134,05/15/1987,1,45.0,SALT LAKE CTY,UT,84109.0,1469.0,0.0,O,O,2.0,M,N,,,,3,M,2.0,125000.0,N,100.0,Q,1989.0,B,R,1.0,,A,591030.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-12.58
2270,11085,01/30/2004,1,36.0,WASHINGTON,UT,84780.0,2313.0,,P,,0.0,,,,,,0,,,18192.0,N,0.0,F,1992.0,,,,,A,11670.0,N,,N,,0,,Y,20.09,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-11.35
