,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
585,33206,12/22/2006,1,38.0,LAS VEGAS,NV,89148.0,1679.0,2.0,1,O,4.0,M,Y,Y,,,3,M,2.0,17500.0,R,0.0,M,2002.0,B,R,,,A,46695.0,N,,N,,1,3300.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-75.61
666,14693,06/17/2005,1,35.0,LAS VEGAS,NV,89110.0,3139.0,1.0,P,R,2.0,M,Y,Y,,,1,M,3.0,35000.0,N,0.0,,,B,R,,,,3171.0,N,,Y,20.35,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,Y,-69.18
699,17502,04/21/2006,1,44.0,LAS VEGAS,NV,89117.0,8459.0,0.0,N,O,3.0,M,N,,,,1,F,2.0,87500.0,N,0.0,F,1999.0,B,R,,,A,2130.0,N,,Y,217.88,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-66.46
830,45406,10/17/1977,2,89.0,RENO,NV,89519.0,7322.0,0.0,7,O,15.0,S,N,,,,1,F,2.0,35000.0,N,0.0,O,1988.0,B,R,,,A,60815.0,N,,Y,400.36,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-57.5
866,5934,07/13/1999,1,26.0,HENDERSON,NV,89002.0,3615.0,,,,0.0,,,,,,0,,,,N,0.0,M,1995.0,,,,,A,3429.0,N,,Y,3683.65,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,N,Y,N,-54.89
921,14798,06/27/2005,1,50.0,LAS VEGAS,NV,89101.0,3243.0,,P,,0.0,,,,,,0,,,,S,0.0,,,,,,,,509.0,N,,Y,1548.82,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,,Y,-52.53
971,19078,09/14/2006,1,38.0,RENO,NV,89501.0,2021.0,0.0,P,R,5.0,S,N,,,,1,M,1.0,35000.0,H,0.0,,,,,,,,626191.0,N,,Y,1197.85,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,,Y,-50.77
1146,12276,07/19/2004,2,32.0,ELKO,NV,89801.0,8479.0,1.0,O,O,7.0,M,Y,Y,,,1,M,2.0,87500.0,U,0.0,F,,B,R,,,,12887.0,N,,Y,1604.43,0,,Y,1336.45,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-41.45
1256,12180,07/14/2004,1,49.0,RENO,NV,89502.0,4714.0,1.0,P,R,3.0,B,Y,,Y,,1,F,1.0,15000.0,H,0.0,E,1979.0,,,,,B,8278.0,N,,Y,97.45,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,N,,,,Y,-36.72
1302,17807,05/23/2006,1,43.0,LAS VEGAS,NV,89121.0,6845.0,0.0,O,O,7.0,S,N,,,,1,F,1.0,62500.0,H,0.0,L,1969.0,B,R,,Y,A,2753.0,N,,Y,237.26,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,Y,,,Y,Y,-35.24
1379,28298,01/29/2004,1,,LAS VEGAS,NV,89146.0,1022.0,,P,,0.0,,,,,,0,,,,H,0.0,G,,,,,,,3505.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-32.69
1471,13885,03/07/2005,3,59.0,LAS VEGAS,NV,89135.0,2820.0,0.0,D,O,4.0,M,N,,,,2,M,3.0,125000.0,N,0.0,O,2002.0,B,R,,Y,A,243487.0,N,,Y,1837.19,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-30.26
1554,19664,11/13/2006,1,34.0,LAS VEGAS,NV,89142.0,747.0,,O,,0.0,,,,,,0,,,,H,0.0,G,1994.0,,,,,A,39295.0,N,,Y,75.83,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-27.94
1648,45647,01/22/1991,1,29.0,LAS VEGAS,NV,89120.0,1305.0,0.0,P,O,15.0,S,N,,,,1,M,2.0,112500.0,N,0.0,C,1973.0,B,R,,,A,20472.0,N,,Y,856.37,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-25.72
1797,5521,07/27/1998,2,40.0,HENDERSON,NV,89014.0,4564.0,0.0,O,R,3.0,B,N,,,,1,F,1.0,49999.92,U,0.0,H,1988.0,B,R,,,A,31823.0,N,,Y,1388.45,0,,Y,313.75,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,Y,Y,Y,N,-21.57
1819,18639,08/04/2006,1,27.0,LAS VEGAS,NV,89123.0,3945.0,1.0,O,O,7.0,M,Y,Y,,,1,M,4.0,35000.0,N,0.0,P,1999.0,B,R,,,A,35255.0,N,,Y,200.0,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-21.01
1874,6628,10/13/2000,1,36.0,LAS VEGAS,NV,89121.0,3423.0,0.0,P,R,3.0,S,N,,,,1,F,1.0,25000.0,S,0.0,H,1972.0,,,,,B,12729.0,N,,Y,515.77,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,Y,Y,-19.36
2148,21198,04/05/2007,1,21.0,LAS VEGAS,NV,89103.0,2751.0,0.0,O,R,0.0,S,N,,,,1,M,1.0,15000.0,N,0.0,,,,,,,,5745.0,N,,Y,80.0,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-14.27
2151,2321,11/01/1982,1,74.0,CARSON CITY,NV,89706.0,1779.0,0.0,2,O,7.0,S,N,,,,1,F,2.0,15000.0,N,0.0,K,1999.0,B,R,,,M,4064.0,N,,Y,1639.74,0,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,N,,Y,-14.24
2268,45412,04/28/1994,1,72.0,INCLINE VLG,NV,89450.0,5384.0,0.0,1,O,12.0,M,N,,,,3,M,2.0,114999.84,J,0.0,M,1981.0,B,R,,,A,587071.0,N,,Y,1675.08,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,Y,,,Y,Y,-11.37
2275,6656,10/30/2000,2,13.0,SPARKS,NV,89434.0,2582.0,0.0,P,O,9.0,M,N,,,,1,M,4.0,87500.0,N,0.0,G,1984.0,,,,,A,23255.0,N,,N,,0,,Y,45.09,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-11.25
