,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
5426,25641,01/04/2002,1,48.0,CEDAR HILL,TX,75104.0,4792.0,1.0,1,O,11.0,M,Y,,Y,Y,2,M,2.0,87500.0,N,300.0,K,1981.0,B,R,3.0,Y,A,164978.0,N,,N,,1,10541.98,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,146.59
5499,20161,01/05/2007,1,47.0,DALLAS,TX,75228.0,2116.0,0.0,P,R,0.0,B,N,,,,1,F,1.0,17500.0,N,80.0,D,1950.0,,,1.0,,A,20852.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,11520.48,N,,,,,,,,154.1
5500,15133,07/12/2005,1,32.0,MAYPEARL,TX,76064.0,512.0,2.0,,O,7.0,A,Y,Y,,,1,M,2.0,25000.0,N,380.0,D,2000.0,B,R,2.0,,M,12214.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,6674.15,N,,,,,,,,154.13
5512,10793,12/05/2003,1,66.0,PASADENA,TX,77503.0,2272.0,0.0,1,O,11.0,M,N,,,,1,M,2.0,87500.0,N,280.0,D,1995.0,B,R,2.0,,A,23906.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,10991.68,N,,,,,Y,,,155.0
5637,5593,10/05/1998,4,42.0,KELLER,TX,76248.0,3544.0,0.0,O,R,5.0,B,N,,,,3,F,1.0,62500.0,N,0.0,O,2000.0,B,R,,Y,A,43593.0,N,,Y,9.05,1,7427.09,Y,6.71,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,167.61
5675,42682,12/04/1991,3,77.0,KINGWOOD,TX,77339.0,1835.0,1.0,O,O,9.0,M,Y,,Y,,1,M,2.0,40800.96,S,210.0,G,1977.0,B,R,,Y,A,61908.0,N,,Y,1238.24,1,7468.68,Y,1322.52,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,Y,,Y,Y,Y,172.43
5680,26094,04/11/2002,1,54.0,CYPRESS,TX,77429.0,1891.0,0.0,O,O,10.0,A,N,,,Y,3,M,2.0,125000.0,O,180.0,P,1996.0,B,R,2.0,,A,689321.0,N,,N,,1,6335.55,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,172.62
5761,42524,05/09/1980,1,58.0,KERMIT,TX,79745.0,1803.0,0.0,P,O,10.0,M,N,,,,1,M,2.0,62500.0,H,150.0,D,,B,R,1.0,,,42137.0,N,,N,,0,,N,,Y,11880.31,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,181.51
5852,9714,05/26/2003,1,86.0,HALTOM CITY,TX,76117.0,4870.0,0.0,8,O,8.0,S,N,,,,1,F,1.0,15000.0,S,110.0,B,1994.0,B,R,2.0,,M,13019.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,6989.75,N,,,,,,,,192.8
5898,34877,12/16/1991,1,39.0,ROCKDALE,TX,76567.0,5256.0,2.0,1,O,6.0,M,Y,Y,,,1,M,2.0,125000.0,N,410.0,D,,B,R,2.0,,,13986.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,Y,23563.82,,0.0,N,,,,,,,,198.6
5942,17471,04/18/2006,1,44.0,KYLE,TX,78640.0,8622.0,0.0,O,O,7.0,M,N,,,,1,F,1.0,45000.0,N,0.0,,,,,,,,66761.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,Y,7074.56,,0.0,N,,,,,,,,205.5
6004,18941,08/31/2006,1,50.0,IRVING,TX,75062.0,3053.0,1.0,O,O,1.0,M,Y,,Y,Y,1,M,2.0,62500.0,H,320.0,E,1967.0,B,R,3.0,,A,17314.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,8617.25,N,,,,,Y,Y,,211.9
6030,20440,01/31/2007,1,73.0,HOLLAND,TX,76534.0,4016.0,0.0,O,O,2.0,M,N,,,,1,M,2.0,62500.0,Z,120.0,,,,,1.0,,,5733.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,Y,35282.94,,0.0,N,,,,,,,,215.34
