,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
629,73,01/01/1975,2,57.0,GOLD RIVER,CA,95670.0,7600.0,0.0,Z,O,3.0,M,N,,,,3,M,2.0,125000.0,N,0.0,Q,1991.0,B,R,,Y,A,1212737.0,N,,Y,318.2,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-71.6
636,15835,10/06/2005,2,22.0,SAN JOSE,CA,95122.0,4013.0,2.0,P,O,15.0,M,Y,,Y,Y,1,M,1.0,87500.0,O,0.0,L,1983.0,B,R,,,A,53038.0,N,,Y,,0,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-71.16
678,15448,08/26/2005,1,52.0,HALF MOON BAY,CA,94019.0,469.0,0.0,,O,5.0,M,N,,,,1,M,1.0,15000.0,S,0.0,Q,,,,,,,110326.0,N,,Y,827.75,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,,Y,-68.42
684,7733,05/10/2002,1,30.0,YUBA CITY,CA,95991.0,3825.0,0.0,Q,R,7.0,B,N,,,,1,M,1.0,15000.0,H,0.0,,,,,,,,155.0,N,,Y,5.25,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,Y,,,,Y,-67.87
688,44973,12/10/1999,2,45.0,SAN FRANCISCO,CA,94117.0,2728.0,0.0,O,R,2.0,M,N,,,,3,M,2.0,66000.0,G,0.0,R,1924.0,,,,,D,269182.0,N,,Y,29.05,1,4041.01,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-67.66
690,31119,11/02/2005,2,58.0,RICHMOND,CA,94801.0,3420.0,0.0,O,O,5.0,M,N,,,,1,M,2.0,47899.92,N,0.0,Q,1942.0,B,R,,,B,17423.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-67.42
700,8402,10/11/2002,2,29.0,ORANGEVALE,CA,95662.0,2816.0,0.0,F,O,2.0,M,N,,,,1,M,2.0,87500.0,N,0.0,Q,1968.0,B,R,2.0,,A,42847.0,N,,Y,292.6,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-66.33
719,15471,08/29/2005,1,19.0,MILPITAS,CA,95035.0,4413.0,0.0,1,O,14.0,S,N,,,Y,3,M,1.0,87500.0,O,0.0,S,1992.0,,,1.0,,A,212709.0,N,,Y,963.58,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-65.04
741,45746,10/16/1995,2,48.0,DOYLE,CA,96109.0,251.0,0.0,7,O,6.0,M,N,,,,1,F,2.0,17500.0,S,0.0,,,,,2.0,,A,7375.0,N,,Y,464.27,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-62.92
749,18589,08/01/2006,2,19.0,SANTA CRUZ,CA,95065.0,1136.0,1.0,Z,O,15.0,M,Y,,Y,,3,M,2.0,87500.0,S,0.0,S,,B,R,1.0,,A,233763.0,N,,Y,38.24,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,Y,Y,-62.67
